ChoiceID,RespondentID,Referendum,HUC8BCG,HUC4BCG_base,HUC4BCG_scenario1,HUC4BCG_scenario2,MediumBCG_base,MediumBCG_scenario1,MediumBCG_scenario2,HUC4BCG_base_NL,HUC4BCG_scenario2_NL,MediumBCG_base_NL,MediumBCG_scenario2_NL,Cost_0,Cost_1,WQ_HUC8_0,WQ_HUC8_1,WQ_HUC4_0,WQ_HUC4_1,WQ_Medium_0,WQ_Medium_1,WQ_Large_0,WQ_Large_1,WQ_HUC4_NL_0,WQ_HUC4_NL_1,WQ_Medium_NL_0,WQ_Medium_NL_1,ASC_PercentInstate_0,ASC_PercentInstate_1,ASC_PercentInstate_NL_0,ASC_PercentInstate_NL_1,choice,ASC_0,ASC_1
36216,1815,16,4,3.85,2,3,3.99,2,3,3,3,3.1,2.96,0,250,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1
36221,1816,1,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,150,4,3,3.96,2.96,0,0,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
36223,1816,3,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,150,4,3,3.96,3,0,0,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
36225,1816,5,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,150,4,3,0,0,3.87,2.87,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
36227,1816,7,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,100,4,3,0,0,3.87,2.98,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
36229,1816,9,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,50,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,62.063095,0,0,1,0,1
36231,1816,11,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,100,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,62.063095,0,0,1,0,1
36233,1816,13,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,250,0,0,0,0,0,0,0,0,3.13,2.13,0,0,0,0,0,0,0,0,1
36235,1816,15,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,200,0,0,0,0,0,0,0,0,3.13,3,0,0,0,0,0,0,1,0,1
36237,1816,17,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,150,0,0,0,0,0,0,0,0,0,0,3.99,2.99,0,0,0,0,1,0,1
36239,1816,19,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,75,0,0,0,0,0,0,0,0,0,0,3.99,3,0,0,0,0,1,0,1
36243,1817,3,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,20,3,3,3.48,3,0,0,0,0,0,0,0,0,0,12.479496,0,0,1,0,1
36244,1817,4,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,250,3,2,3.48,2.97,0,0,0,0,0,0,0,0,0,12.479496,0,0,0,0,1
36247,1817,7,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,250,3,3,0,0,3.21,2.85,0,0,0,0,0,0,0,12.479496,0,0,0,0,1
36248,1817,8,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,50,3,2,0,0,3.21,2.72,0,0,0,0,0,0,0,12.479496,0,0,0,0,1
36251,1817,11,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,500,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,12.479496,0,0,0,0,1
36252,1817,12,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,150,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,12.479496,0,0,0,0,1
36255,1817,15,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,100,0,0,0,0,0,0,0,0,3.13,2.88,0,0,0,0,0,0,0,0,1
36256,1817,16,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,200,0,0,0,0,0,0,0,0,3.13,2.51,0,0,0,0,0,0,0,0,1
36259,1817,19,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,20,0,0,0,0,0,0,0,0,0,0,3.22,2.94,0,0,0,0,1,0,1
36260,1817,20,3,3.48,2,3,3.21,2,2.85,3.13,2.88,3.22,2.94,0,20,0,0,0,0,0,0,0,0,0,0,3.22,2.56,0,0,0,0,0,0,1
36261,1818,1,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,500,3,2,2.93,1.93,0,0,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
36264,1818,4,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,200,3,2,2.93,2.36,0,0,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
36265,1818,5,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,750,3,2,0,0,3.21,2.21,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
36268,1818,8,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,250,3,2,0,0,3.21,2.72,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
36269,1818,9,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,500,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,53.66411,0,0,0,0,1
36272,1818,12,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,20,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,53.66411,0,0,0,0,1
36273,1818,13,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,250,0,0,0,0,0,0,0,0,3.45,2.45,0,0,0,0,0,0,0,0,1
36276,1818,16,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,20,0,0,0,0,0,0,0,0,3.45,2.91,0,0,0,0,0,0,0,0,1
36277,1818,17,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,750,0,0,0,0,0,0,0,0,0,0,3.1,2.1,0,0,0,0,0,0,1
36280,1818,20,3,2.93,2,2.75,3.21,2,2.85,3.45,3,3.1,2.96,0,350,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,0,0,1
36281,1819,1,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,100,4,3,3.58,2.58,0,0,0,0,0,0,0,0,0,40.85971,0,0,0,0,1
36283,1819,3,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,350,4,3,3.58,2.93,0,0,0,0,0,0,0,0,0,40.85971,0,0,0,0,1
36285,1819,5,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,250,4,3,0,0,3.87,2.87,0,0,0,0,0,0,0,40.85971,0,0,0,0,1
36287,1819,7,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,150,4,3,0,0,3.87,2.98,0,0,0,0,0,0,0,40.85971,0,0,0,0,1
36289,1819,9,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,500,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,40.85971,0,0,0,0,1
36291,1819,11,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,100,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,40.85971,0,0,0,0,1
36293,1819,13,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,200,0,0,0,0,0,0,0,0,3.21,2.21,0,0,0,0,0,0,0,0,1
36295,1819,15,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,750,0,0,0,0,0,0,0,0,3.21,3,0,0,0,0,0,0,0,0,1
36297,1819,17,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,150,0,0,0,0,0,0,0,0,0,0,3.13,2.13,0,0,0,0,0,0,1
36299,1819,19,4,3.58,2,2.93,3.87,2,2.98,3.21,3,3.13,2.86,0,50,0,0,0,0,0,0,0,0,0,0,3.13,2.86,0,0,0,0,1,0,1
36313,1820,13,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,750,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1
36314,1820,14,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,20,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,1
36315,1820,15,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,500,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1
36317,1820,17,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,75,0,0,0,0,0,0,0,0,0,0,3.63,2.63,0,0,0,0,0,0,1
36318,1820,18,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,75,0,0,0,0,0,0,0,0,0,0,3.63,2,0,0,0,0,1,0,1
36319,1820,19,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,500,0,0,0,0,0,0,0,0,0,0,3.63,2.92,0,0,0,0,0,0,1
36320,1820,20,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,500,0,0,0,0,0,0,0,0,0,0,3.63,3.42,0,0,0,0,0,0,1
36321,1821,1,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,75,5,4,3.85,2.85,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
36322,1821,2,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,20,5,2,3.85,2,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
36323,1821,3,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,750,5,3,3.85,3,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
36324,1821,4,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,500,5,5,3.85,3.59,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
36325,1821,5,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,250,5,4,0,0,3.99,2.99,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
36326,1821,6,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,75,5,2,0,0,3.99,2,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
36327,1821,7,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,200,5,3,0,0,3.99,3,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
36328,1821,8,5,3.85,2,3,3.99,2,3,3.48,3,3.21,2.85,0,350,5,5,0,0,3.99,3.72,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
36349,1822,9,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,500,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,27.839306,0,0,1,0,1
36350,1822,10,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,250,4,2,0,0,0,0,3.52,2,0,0,0,0,0,27.839306,0,0,1,0,1
36351,1822,11,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,350,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,27.839306,0,0,0,0,1
36352,1822,12,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,500,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,27.839306,0,0,1,0,1
36353,1822,13,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,250,0,0,0,0,0,0,0,0,3.47,2.47,0,0,0,0,0,0,1,0,1
36354,1822,14,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,50,0,0,0,0,0,0,0,0,3.47,2,0,0,0,0,0,0,1,0,1
36355,1822,15,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,350,0,0,0,0,0,0,0,0,3.47,3,0,0,0,0,0,0,0,0,1
36356,1822,16,4,3.48,2,3,3.21,2,2.85,3.47,3,3.56,3,0,250,0,0,0,0,0,0,0,0,3.47,2.94,0,0,0,0,0,0,1,0,1
36361,1823,1,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,20,5,4,3.72,2.72,0,0,0,0,0,0,0,0,0,4.5389557,0,0,1,0,1
36362,1823,2,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,200,5,2,3.72,2,0,0,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
36363,1823,3,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,200,5,3,3.72,3,0,0,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
36364,1823,4,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,350,5,5,3.72,3.4,0,0,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
36365,1823,5,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,20,5,4,0,0,3.77,2.77,0,0,0,0,0,0,0,4.5389557,0,0,1,0,1
36366,1823,6,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,200,5,2,0,0,3.77,2,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
36367,1823,7,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,150,5,3,0,0,3.77,3,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
36368,1823,8,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,750,5,5,0,0,3.77,3.5,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
36381,1824,1,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,750,3,2,2.82,1.82,0,0,0,0,0,0,0,0,0,68.79449,0,0,0,0,1
36384,1824,4,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,20,3,2,2.82,2.38,0,0,0,0,0,0,0,0,0,68.79449,0,0,1,0,1
36385,1824,5,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,50,3,2,0,0,3.13,2.13,0,0,0,0,0,0,0,68.79449,0,0,1,0,1
36388,1824,8,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,150,3,2,0,0,3.13,2.53,0,0,0,0,0,0,0,68.79449,0,0,1,0,1
36389,1824,9,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,250,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,68.79449,0,0,1,0,1
36392,1824,12,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,75,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,68.79449,0,0,1,0,1
36393,1824,13,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,150,0,0,0,0,0,0,0,0,3.47,2.47,0,0,0,0,0,0,1,0,1
36396,1824,16,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,750,0,0,0,0,0,0,0,0,3.47,2.94,0,0,0,0,0,0,0,0,1
36397,1824,17,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,20,0,0,0,0,0,0,0,0,0,0,3.56,2.56,0,0,0,0,1,0,1
36400,1824,20,3,2.82,2,2.63,3.13,2,2.86,3.47,3,3.56,3,0,250,0,0,0,0,0,0,0,0,0,0,3.56,3.08,0,0,0,0,0,0,1
36401,1825,1,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,250,3,2,3.45,2.45,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
36404,1825,4,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,200,3,2,3.45,2.91,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
36405,1825,5,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,50,3,2,0,0,3.1,2.1,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
36408,1825,8,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,750,3,2,0,0,3.1,2.28,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
36409,1825,9,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,200,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,57.43339,0,0,0,0,1
36412,1825,12,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,200,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,57.43339,0,0,0,0,1
36413,1825,13,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,100,0,0,0,0,0,0,0,0,3.48,2.48,0,0,0,0,0,0,0,0,1
36416,1825,16,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,20,0,0,0,0,0,0,0,0,3.48,2.97,0,0,0,0,0,0,0,0,1
36417,1825,17,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,100,0,0,0,0,0,0,0,0,0,0,3.21,2.21,0,0,0,0,0,0,1
36420,1825,20,3,3.45,2,3,3.1,2,2.96,3.48,3,3.21,2.85,0,750,0,0,0,0,0,0,0,0,0,0,3.21,2.72,0,0,0,0,0,0,1
36421,1826,1,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,75,3,2,3.13,2.13,0,0,0,0,0,0,0,0,0,54.428574,0,0,1,0,1
36422,1826,2,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,50,3,2,3.13,2,0,0,0,0,0,0,0,0,0,54.428574,0,0,1,0,1
36423,1826,3,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,750,3,3,3.13,3,0,0,0,0,0,0,0,0,0,54.428574,0,0,0,0,1
36424,1826,4,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,350,3,2,3.13,2.26,0,0,0,0,0,0,0,0,0,54.428574,0,0,0,0,1
36425,1826,5,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,200,3,2,0,0,3.99,2.99,0,0,0,0,0,0,0,54.428574,0,0,1,0,1
36426,1826,6,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,500,3,2,0,0,3.99,2,0,0,0,0,0,0,0,54.428574,0,0,0,0,1
36427,1826,7,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,50,3,3,0,0,3.99,3,0,0,0,0,0,0,0,54.428574,0,0,1,0,1
36428,1826,8,3,3.13,2,3,3.99,2,3,3.67,2.93,3.63,2.92,0,350,3,2,0,0,3.99,3.72,0,0,0,0,0,0,0,54.428574,0,0,1,0,1
36445,1827,5,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,750,3,2,0,0,3.31,2.31,0,0,0,0,0,0,0,99.64577,0,0,0,0,1
36446,1827,6,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,750,3,2,0,0,3.31,2,0,0,0,0,0,0,0,99.64577,0,0,0,0,1
36447,1827,7,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,350,3,3,0,0,3.31,3,0,0,0,0,0,0,0,99.64577,0,0,0,0,1
36448,1827,8,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,150,3,2,0,0,3.31,2.61,0,0,0,0,0,0,0,99.64577,0,0,1,0,1
36453,1827,13,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,75,0,0,0,0,0,0,0,0,3.48,2.48,0,0,0,0,0,0,1,0,1
36454,1827,14,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,500,0,0,0,0,0,0,0,0,3.48,2,0,0,0,0,0,0,0,0,1
36455,1827,15,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,100,0,0,0,0,0,0,0,0,3.48,3,0,0,0,0,0,0,1,0,1
36456,1827,16,3,3.33,2,3,3.31,2,3,3.48,3,3.21,2.85,0,50,0,0,0,0,0,0,0,0,3.48,2.97,0,0,0,0,0,0,1,0,1
36461,1828,1,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,750,4,3,3.45,2.45,0,0,0,0,0,0,0,0,0,9.0483465,0,0,1,0,1
36464,1828,4,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,250,4,4,3.45,2.91,0,0,0,0,0,0,0,0,0,9.0483465,0,0,1,0,1
36465,1828,5,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,250,4,3,0,0,3.1,2.1,0,0,0,0,0,0,0,9.0483465,0,0,1,0,1
36468,1828,8,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,500,4,4,0,0,3.1,2.28,0,0,0,0,0,0,0,9.0483465,0,0,1,0,1
36469,1828,9,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,500,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,9.0483465,0,0,0,0,1
36472,1828,12,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,750,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,9.0483465,0,0,0,0,1
36473,1828,13,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,250,0,0,0,0,0,0,0,0,3.52,2.52,0,0,0,0,0,0,1,0,1
36476,1828,16,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,500,0,0,0,0,0,0,0,0,3.52,3.04,0,0,0,0,0,0,1,0,1
36477,1828,17,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,150,0,0,0,0,0,0,0,0,0,0,3.22,2.22,0,0,0,0,0,0,1
36480,1828,20,4,3.45,2,3,3.1,2,2.96,3.52,3,3.22,2.94,0,150,0,0,0,0,0,0,0,0,0,0,3.22,2.56,0,0,0,0,1,0,1
36489,1829,9,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,20,5,4,0,0,0,0,3.52,2.52,0,0,0,0,0,88.04936,0,0,1,0,1
36490,1829,10,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,500,5,2,0,0,0,0,3.52,2,0,0,0,0,0,88.04936,0,0,0,0,1
36491,1829,11,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,75,5,3,0,0,0,0,3.52,2.94,0,0,0,0,0,88.04936,0,0,1,0,1
36492,1829,12,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,500,5,5,0,0,0,0,3.52,3.11,0,0,0,0,0,88.04936,0,0,0,0,1
36493,1829,13,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,150,0,0,0,0,0,0,0,0,3.52,2.52,0,0,0,0,0,4.6608114,1,0,1
36494,1829,14,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,150,0,0,0,0,0,0,0,0,3.52,2,0,0,0,0,0,4.6608114,1,0,1
36495,1829,15,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,200,0,0,0,0,0,0,0,0,3.52,3,0,0,0,0,0,4.6608114,0,0,1
36496,1829,16,5,4.53,2,3,3.99,2,3,3.52,3,3.77,3,0,200,0,0,0,0,0,0,0,0,3.52,3.04,0,0,0,0,0,4.6608114,0,0,1
36509,1830,9,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,250,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,26.385092,0,0,1,0,1
36510,1830,10,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,20,3,2,0,0,0,0,3.52,2,0,0,0,0,0,26.385092,0,0,1,0,1
36511,1830,11,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,200,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,26.385092,0,0,1,0,1
36512,1830,12,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,100,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,26.385092,0,0,1,0,1
36513,1830,13,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,500,0,0,0,0,0,0,0,0,3.21,2.21,0,0,0,0,0,0,0,0,1
36514,1830,14,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,75,0,0,0,0,0,0,0,0,3.21,2,0,0,0,0,0,0,0,0,1
36515,1830,15,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,100,0,0,0,0,0,0,0,0,3.21,3,0,0,0,0,0,0,0,0,1
36516,1830,16,3,3.99,2,3,3.87,2,2.98,3.21,3,3.13,2.86,0,75,0,0,0,0,0,0,0,0,3.21,2.42,0,0,0,0,0,0,1,0,1
36521,1831,1,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,150,4,3,2.82,1.82,0,0,0,0,0,0,0,0,0,68.79449,0,0,1,0,1
36523,1831,3,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,250,4,3,2.82,2.63,0,0,0,0,0,0,0,0,0,68.79449,0,0,0,0,1
36525,1831,5,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,150,4,3,0,0,3.13,2.13,0,0,0,0,0,0,0,68.79449,0,0,1,0,1
36527,1831,7,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,20,4,3,0,0,3.13,2.86,0,0,0,0,0,0,0,68.79449,0,0,1,0,1
36529,1831,9,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,75,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,68.79449,0,0,1,0,1
36531,1831,11,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,75,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,68.79449,0,0,0,0,1
36533,1831,13,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,350,0,0,0,0,0,0,0,0,3.15,2.15,0,0,0,0,0,0,0,0,1
36535,1831,15,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,150,0,0,0,0,0,0,0,0,3.15,2.82,0,0,0,0,0,0,0,0,1
36537,1831,17,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,250,0,0,0,0,0,0,0,0,0,0,3.63,2.63,0,0,0,0,0,0,1
36539,1831,19,4,2.82,2,2.63,3.13,2,2.86,3.15,2.82,3.63,2.92,0,200,0,0,0,0,0,0,0,0,0,0,3.63,2.92,0,0,0,0,0,0,1
36545,1832,5,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,350,4,3,0,0,3.22,2.22,0,0,0,0,0,0,0,65.33257,0,0,1,0,1
36546,1832,6,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,20,4,2,0,0,3.22,2,0,0,0,0,0,0,0,65.33257,0,0,1,0,1
36547,1832,7,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,200,4,3,0,0,3.22,2.94,0,0,0,0,0,0,0,65.33257,0,0,1,0,1
36548,1832,8,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,200,4,4,0,0,3.22,2.56,0,0,0,0,0,0,0,65.33257,0,0,0,0,1
36557,1832,17,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,500,0,0,0,0,0,0,0,0,0,0,3.1,2.1,0,0,0,0,0,0,1
36558,1832,18,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,500,0,0,0,0,0,0,0,0,0,0,3.1,2,0,0,0,0,1,0,1
36559,1832,19,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,150,0,0,0,0,0,0,0,0,0,0,3.1,2.96,0,0,0,0,0,0,1
36560,1832,20,4,3.52,2,3,3.22,2,2.94,3.45,3,3.1,2.96,0,20,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,1,0,1
36561,1833,1,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,20,3,2,3,2,0,0,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
